scientificName,decimalLongitude,decimalLatitude
diplacus_calycinus,-118.0989687,35.76203658
diplacus_calycinus,-116.4426631,33.59088029
diplacus_calycinus,-116.8478867,33.52271333
diplacus_calycinus,-116.979332,34.06903761
diplacus_calycinus,-116.852404,34.0481524
diplacus_calycinus,-118.3850236,35.71907345
diplacus_calycinus,-118.7714767,36.55948664
diplacus_calycinus,-115.9009552,33.87355116
diplacus_calycinus,-118.4870566,35.67695178
diplacus_calycinus,-116.1792421,34.02453968
diplacus_calycinus,-118.0719778,35.78507525
diplacus_calycinus,-118.8399283,36.44846167
diplacus_calycinus,-118.1645843,35.72822287
diplacus_calycinus,-118.75371,36.526295
diplacus_calycinus,-118.622275,35.33564667
diplacus_calycinus,-116.8619444,33.89038333
diplacus_calycinus,-116.550687,34.159916
diplacus_calycinus,-117.4709117,34.03211667
diplacus_calycinus,-117.9175083,35.71134167
diplacus_calycinus,-117.3023983,33.924095
diplacus_calycinus,-118.5987167,36.79320833
diplacus_calycinus,-118.4776732,36.089369
diplacus_calycinus,-118.7788,36.54440556
diplacus_calycinus,-116.8741887,34.07800278
diplacus_calycinus,-116.055908,34.00956
diplacus_calycinus,-116.5603867,34.21377945
diplacus_calycinus,-116.2539978,34.02597809
diplacus_calycinus,-118.3729434,35.67347406
diplacus_calycinus,-116.7376331,33.74532783
diplacus_calycinus,-118.3267139,35.67447739
diplacus_calycinus,-118.6932907,36.16054916
diplacus_calycinus,-118.6173617,35.53430953
diplacus_calycinus,-116.3261108,34.09527588
diplacus_calycinus,-116.5662528,33.61426183
diplacus_calycinus,-116.6292933,33.70562667
diplacus_calycinus,-118.23585,35.571551
diplacus_calycinus,-116.683233,33.71408306
diplacus_calycinus,-116.7033811,33.72182417
diplacus_calycinus,-118.31431,35.70800333
diplacus_calycinus,-116.9839544,33.79338739
diplacus_calycinus,-116.7170445,33.71434308
diplacus_calycinus,-116.8833593,34.08299225
diplacus_calycinus,-118.6938635,35.50014491
diplacus_calycinus,-117.944309,35.783403
diplacus_calycinus,-118.7820617,35.45044833
diplacus_calycinus,-116.1613778,34.03814167
diplacus_calycinus,-117.0968786,34.04511014
diplacus_calycinus,-116.7816611,33.78281944
diplacus_calycinus,-118.5221222,35.58641111
diplacus_calycinus,-118.555053,36.878527
diplacus_calycinus,-118.500216,35.88849
diplacus_calycinus,-118.544161,36.460498
diplacus_calycinus,-118.7372417,36.15354444
diplacus_calycinus,-116.6622389,33.98007222
diplacus_calycinus,-116.1815338,34.05197144
diplacus_calycinus,-118.4510139,35.79907778
diplacus_calycinus,-118.58483,35.303815
diplacus_calycinus,-118.4801502,35.3050488
diplacus_calycinus,-116.1983682,34.0408485
diplacus_calycinus,-117.28,34.21
diplacus_calycinus,-116.672925,33.687086
diplacus_calycinus,-117.2214056,34.304825
diplacus_calycinus,-119.1238266,36.7588379
diplacus_calycinus,-118.3069972,35.7434021
diplacus_calycinus,-116.7559782,33.7049418
diplacus_calycinus,-118.7973806,36.5417
diplacus_calycinus,-117.9676056,34.3471
diplacus_calycinus,-116.8295557,33.8702371
diplacus_calycinus,-116.7631349,33.7995618
diplacus_calycinus,-116.748178,33.781767
diplacus_calycinus,-116.8317056,33.8545036
diplacus_calycinus,-118.4477231,35.97814306
diplacus_calycinus,-116.5715722,33.58165556
diplacus_calycinus,-116.9050333,33.85777667
diplacus_calycinus,-116.1585833,34.02583889
diplacus_calycinus,-117.1649812,33.8491439
diplacus_calycinus,-118.8732972,36.23324167
diplacus_calycinus,-116.223288,34.059018
diplacus_calycinus,-118.4894444,35.63277778
diplacus_calycinus,-118.3366139,35.61605833
diplacus_calycinus,-116.9168194,33.71045278
diplacus_calycinus,-118.2539333,35.40818056
diplacus_calycinus,-118.8665361,36.45172778
diplacus_calycinus,-116.862531,33.901645
diplacus_calycinus,-118.2504255,35.5782811
diplacus_calycinus,-117.148212,34.18730997
diplacus_calycinus,-117.165267,34.181021
diplacus_calycinus,-118.612566,35.36993797
diplacus_calycinus,-117.0352333,34.10972167
diplacus_calycinus,-118.2597472,35.41820278
diplacus_calycinus,-117.6765361,34.20575
diplacus_calycinus,-116.7600697,33.69464472
diplacus_calycinus,-116.580485,33.63504472
diplacus_calycinus,-117.9690533,34.40867333
diplacus_calycinus,-117.3021626,34.22651236
diplacus_calycinus,-116.72488,33.72073997
diplacus_calycinus,-117.132522,34.393856
diplacus_calycinus,-116.695814,33.76988
diplacus_calycinus,-118.7249111,36.53716667
diplacus_calycinus,-116.774567,33.7968077
diplacus_calycinus,-118.7713421,36.53434269
